instance_name,track_name,num_nodes,num_edges,num_terminals,graph_density,heuristic_execution_time_ms,heuristic_cut_size,heuristic_valid,heuristic_timed_out,parallel_heuristic_execution_time_ms,parallel_heuristic_cut_size,parallel_heuristic_valid,parallel_heuristic_timed_out,approximation_execution_time_ms,approximation_cut_size,approximation_valid,approximation_timed_out,exact_execution_time_ms,exact_best_time,exact_cut_size,exact_valid,exact_timed_out,heuristic_exact_ratio,parallel_heuristic_exact_ratio,approximation_exact_ratio,cut_to_node_heuristic_ratio,cut_to_node_parallel_heuristic_ratio,cut_to_node_approximation_ratio,cut_to_node_exact_ratio
grid_8x8_k4_rep1,Grid,64,112,4,0.055556,0.335800,10,1,0,18.846920,10,1,0,22.102071,10,1,0,15.816773,15.479286,10,1,0,1.000000,1.000000,1.000000,0.156250,0.156250,0.156250,0.156250
grid_8x8_k4_rep2,Grid,64,112,4,0.055556,0.340089,10,1,0,15.825646,10,1,0,20.559768,9,1,0,54.642223,54.610241,9,1,0,1.111111,1.111111,1.000000,0.156250,0.156250,0.140625,0.140625
grid_8x8_k4_rep3,Grid,64,112,4,0.055556,0.371461,8,1,0,15.938569,8,1,0,28.901012,8,1,0,8.632980,8.580860,8,1,0,1.000000,1.000000,1.000000,0.125000,0.125000,0.125000,0.125000
grid_8x8_k4_rep4,Grid,64,112,4,0.055556,0.679920,10,1,0,9.200976,10,1,0,20.681557,10,1,0,34.657964,34.148876,9,1,0,1.111111,1.111111,1.111111,0.156250,0.156250,0.156250,0.140625
grid_8x8_k5_rep0,Grid,64,112,5,0.055556,0.771446,13,1,0,25.930648,13,1,0,34.039365,11,1,0,999.364689,999.328982,11,1,0,1.181818,1.181818,1.000000,0.203125,0.203125,0.171875,0.171875
grid_8x8_k5_rep1,Grid,64,112,5,0.055556,0.456380,12,1,0,25.632968,12,1,0,36.734336,12,1,0,7.045605,7.022343,12,1,0,1.000000,1.000000,1.000000,0.187500,0.187500,0.187500,0.187500
grid_8x8_k5_rep2,Grid,64,112,5,0.055556,0.446891,13,1,0,11.667557,13,1,0,37.264054,13,1,0,10.345548,9.997194,12,1,0,1.083333,1.083333,1.083333,0.203125,0.203125,0.203125,0.187500
grid_8x8_k5_rep3,Grid,64,112,5,0.055556,0.519854,13,1,0,11.079075,13,1,0,36.385074,13,1,0,37.815090,37.460057,13,1,0,1.000000,1.000000,1.000000,0.203125,0.203125,0.203125,0.203125
grid_8x8_k5_rep4,Grid,64,112,5,0.055556,0.472319,13,1,0,12.428073,13,1,0,28.051224,12,1,0,11.645684,11.614300,12,1,0,1.083333,1.083333,1.000000,0.203125,0.203125,0.187500,0.187500
grid_10x10_k3_rep0,Grid,100,180,3,0.036364,0.728777,4,1,0,59.652720,4,1,0,45.996275,4,1,0,103.446267,103.346514,4,1,0,1.000000,1.000000,1.000000,0.040000,0.040000,0.040000,0.040000
grid_10x10_k3_rep1,Grid,100,180,3,0.036364,0.661780,7,1,0,39.568149,7,1,0,48.477615,7,1,0,19.687562,18.985180,6,1,0,1.166667,1.166667,1.166667,0.070000,0.070000,0.070000,0.060000
